1567068324355,-0.38,8.89,0.11
1567068324375,-0.15,8.81,-0.15
1567068324395,-0.11,8.78,-0.19
1567068324415,-0.11,8.62,-0.23
1567068324435,-0.19,8.62,-0.31
1567068324456,-0.11,8.58,0
1567068324476,-0.27,8.39,-0.04
1567068324496,-0.04,8.35,-0.11
1567068324516,0.08,8.43,-0.23
1567068324536,0.27,8.47,0.54
1567068324556,0.11,8.89,-0.08
1567068324576,0.19,8.97,-0.19
1567068324597,0.19,9.04,0.31
1567068324617,0.31,10.38,0.11
1567068324637,0.11,10.58,-0.31
1567068324658,-0.15,9.5,0.42
1567068324678,0.46,9.92,-0.23
1567068324698,1.11,9.35,-0.19
1567068324718,1.3,9.62,-0.61
1567068324738,1,9.47,-0.5
1567068324758,0.57,9.31,-0.65
1567068324778,0.31,9.31,-0.73
1567068324798,0.34,8.47,-1
1567068324818,0.8,8.2,-0.77
1567068324838,1.23,7.89,-0.8
1567068324858,1.42,7.86,-1.15
1567068324878,1.19,8.09,-1.03
1567068324898,1.46,8.28,-0.92
1567068324918,1.46,8.78,-1
1567068324938,1.57,9.12,-1.03
1567068324958,1.49,9.2,-0.88
1567068324978,1.3,8.97,-0.65
1567068324998,1.42,9.27,-0.84
1567068325018,1.34,8.97,-0.77
1567068325038,1.69,9.16,-0.61
1567068325058,1.84,9.04,-0.54
1567068325079,1.92,8.78,-0.61
1567068325100,1.57,8.58,-0.38
1567068325120,1.38,8.7,-0.5
1567068325141,1.3,8.39,-0.57
1567068325161,1.46,8.47,-0.31
1567068325181,1.53,8.58,-0.19
1567068325201,1.42,8.7,-0.38
1567068325221,1.34,8.55,-0.04
1567068325241,1.3,8.58,-0.31
1567068325261,1.19,8.74,0.34
1567068325281,1.15,8.55,0.15
1567068325301,0.92,8.74,-0.27
1567068325321,1.03,8.62,-0.19
1567068325341,1.11,8.51,-0.42
1567068325361,1.03,8.39,-0.38
1567068325382,0.88,8.24,-0.46
1567068325402,0.96,8.39,-0.65
1567068325423,0.84,8.35,-0.57
1567068325443,0.92,9.39,-0.42
1567068325463,0.96,10.65,-1
1567068325483,0.8,10.19,-0.61
1567068325503,0,9.31,-1.11
1567068325523,-1.88,8.24,-1.72
1567068325543,-2.34,8.7,-2.49
1567068325563,-1.38,10.27,-1.69
1567068325583,-0.27,9.89,-0.96
1567068325603,0.34,9.81,-0.5
1567068325623,0.38,9.35,-0.19
1567068325643,0.34,9.35,-0.54
1567068325663,0,9.01,-0.38
1567068325683,-0.5,8.2,-0.65
1567068325703,-0.65,7.2,-1
1567068325723,-0.77,6.94,-1.03
1567068325743,-0.73,6.67,-1
1567068325763,-0.61,7.28,-1.11
1567068325783,-0.5,7.47,-1.26
1567068325804,-0.61,7.59,-1.46
1567068325824,-0.5,7.89,-1.23
1567068325844,-0.54,8.24,-1.07
1567068325865,-0.61,8.28,-1.46
1567068325885,-0.88,8.39,-0.65
1567068325905,-0.92,8.43,-0.61
1567068325925,-0.5,7.93,-0.38
1567068325945,-0.46,7.63,-1.19
1567068325966,-0.23,6.86,-1.23
1567068325986,-0.46,6.74,-1.69
1567068326006,-0.38,7.01,-0.46
1567068326026,-0.92,8.58,-1
1567068326046,-1.03,9.2,-1.07
1567068326066,-0.73,10.31,-0.46
1567068326086,-0.61,11.84,-0.5
1567068326106,-0.65,12.19,-0.61
1567068326126,-0.69,12.03,-1.11
1567068326146,-0.61,11.96,-1.42
1567068326166,-0.23,11.19,-1.49
1567068326186,-0.19,10.38,-0.84
1567068326206,0.42,9.96,-1.72
1567068326226,1.23,8.93,-4.06
1567068326246,0.23,5.13,-5.79
1567068326266,0.38,2.07,-5.82
1567068326286,0.15,2.61,-6.55
1567068326306,0.42,4.41,-6.21
1567068326326,0.27,7.13,-2.34
1567068326346,-1.65,11.38,-2.57
1567068326366,-1.72,12.8,-4.52
1567068326386,-0.42,12.34,-3.22
1567068326406,1.84,16.75,-3.95
1567068326426,2.91,16.67,-5.02
1567068326446,3.76,19.16,-6.17
1567068326466,5.67,19.81,-5.02
1567068326486,6.4,18.62,-2.87
1567068326506,5.4,17.7,-2.68
1567068326526,0.19,8.97,-3.68
1567068326546,0.08,3.95,-5.17
1567068326566,-0.27,-1.8,-1.8
1567068326586,-1.03,-2.84,-2.45
1567068326606,-3.26,-0.31,-3.68
1567068326626,-4.29,-3.41,-3.95
1567068326646,-3.68,-4.52,-2.84
1567068326666,-1.23,-3.68,-0.8
1567068326686,-0.19,-0.96,1.07
1567068326706,-1.95,2.03,-0.11
1567068326726,-0.38,4.94,-8.12
1567068326746,8.62,13.26,-9.35
1567068326766,-0.04,27.05,-11.92
1567068326786,-3.41,19.73,1.65
1567068326806,-1.26,22.49,-2.68
1567068326826,-2.8,19.58,-0.96
1567068326847,-4.87,19.28,-1.95
1567068326867,-2.26,16.75,-1.34
1567068326888,-2.07,11.69,-2.99
1567068326908,0.11,7.86,-2.8
1567068326928,1.15,5.71,-0.96
1567068326948,2.76,2.41,-0.8
1567068326968,3.45,-0.46,-4.33
1567068326988,4.02,-4.29,-7.4
1567068327008,1.72,-6.02,-4.91
1567068327028,-0.69,-4.6,0.04
1567068327048,-1.95,-3.41,-0.38
1567068327069,0.54,-1.61,-1.19
1567068327090,-2.72,2.18,-6.32
1567068327111,-1.61,15.83,-2.57
1567068327131,5.75,36.6,-12.11
1567068327151,3.33,13.72,5.67
1567068327171,1.69,26.9,-7.01
1567068327191,3.72,17.32,-2.07
1567068327211,5.63,22.53,-3.68
1567068327231,3.99,16.55,-0.77
1567068327251,2.49,10.65,-0.69
1567068327271,-0.77,5.71,-2.57
1567068327292,-2.3,0.46,-3.26
1567068327312,-2.64,-2.22,-4.48
1567068327332,-3.26,-5.06,-7.05
1567068327353,-3.22,-6.82,-5.13
1567068327374,-1.61,-5.29,-2.87
1567068327395,0.34,-1.3,0.73
1567068327415,0.69,1.19,1.92
1567068327436,-3.64,4.45,0.27
1567068327456,-3.83,10.31,-9.43
1567068327476,3.72,26.52,-5.36
1567068327496,-3.18,26.71,-10.65
1567068327516,-2.41,27.36,-1.72
1567068327536,-2.3,18.93,2.72
1567068327556,-4.33,20,-3.45
1567068327576,-3.33,15.1,0.19
1567068327596,-2.49,11.84,-1.69
1567068327617,-1.03,7.01,-2.18
1567068327637,0.11,3.68,-0.73
1567068327657,3.95,0.34,-1.76
1567068327678,5.29,-2.57,-3.41
1567068327698,5.21,-5.9,-6.25
1567068327718,2.61,-6.59,-4.14
1567068327738,-0.5,-4.14,-2.26
1567068327758,-1.92,-1.92,-2.45
1567068327778,1.3,0.11,-2.45
1567068327798,-5.82,4.94,-12.45
1567068327818,-3.07,22.95,-3.03
1567068327838,9.16,37.52,-16.32
1567068327858,5.21,18.78,11.57
1567068327878,-0.92,26.52,-5.21
1567068327898,1.26,16.86,-3.18
1567068327918,2.34,19.62,-1.49
1567068327938,3.18,14.22,-0.31
1567068327958,3.37,10.5,-0.57
1567068327978,-0.73,7.32,-0.73
1567068327998,-1.84,2.72,-1.88
1567068328018,-3.95,-3.49,-3.99
1567068328038,-4.98,-7.2,-5.06
1567068328058,-5.48,-7.36,-5.63
1567068328078,-2.45,-3.45,-3.03
1567068328098,0.57,-1.53,-1.19
1567068328118,3.07,-1.03,-1.03
1567068328138,2.64,0.57,0.8
1567068328158,-1.34,3.03,1.69
1567068328178,-4.83,9.5,-10.31
1567068328198,4.75,34.37,-8.81
1567068328218,-5.1,22.99,-10
1567068328238,-4.87,31.15,0.5
1567068328258,-2.11,20.08,2.99
1567068328278,-2.61,19.89,-2.45
1567068328298,-2.18,15.9,0.04
1567068328318,-1.88,12.34,-1.26
1567068328338,-1.07,7.78,0.04
1567068328358,2.03,3.07,-1.65
1567068328378,5.48,-0.04,-2.45
1567068328398,5.71,-4.02,-4.71
1567068328418,4.79,-6.74,-5.52
1567068328438,2.26,-5.59,-4.56
1567068328458,-0.57,-3.41,-0.84
1567068328478,-3.03,-1.42,-1
1567068328498,-2.95,-0.27,-0.19
1567068328518,-0.11,0.92,0.5
1567068328538,6.59,6.21,-7.47
1567068328558,-9.81,37.25,-5.75
1567068328578,5.56,28.97,-20.81
1567068328598,7.05,32.23,6.59
1567068328618,0.54,22.99,1.69
1567068328638,1.46,20,-4.14
1567068328658,1.61,14.64,0.08
1567068328678,0.46,9.35,-1.57
1567068328698,0.46,6.13,1.15
1567068328718,-4.98,0.61,-0.38
1567068328738,-5.75,-2.53,-2.91
1567068328758,-4.29,-5.75,-4.83
1567068328778,-3.53,-6.55,-4.75
1567068328798,-1.23,-3.72,-3.91
1567068328819,1.46,-0.54,-2.07
1567068328839,3.03,-0.11,-1.15
1567068328859,2.07,0.42,0.23
1567068328880,-3.56,3.1,-1.19
1567068328900,-1.8,12.95,-14.06
1567068328920,1.26,28.32,-9.81
1567068328940,-5.75,28.66,3.49
1567068328961,-4.33,27.32,-3.03
1567068328981,-0.96,20.23,1.84
1567068329001,-0.38,19.77,0.31
1567068329022,-1.38,13.72,-2.07
1567068329042,-1.95,8.85,-2.03
1567068329062,-0.34,6.48,0.57
1567068329082,3.72,3.87,0.04
1567068329102,6.67,-0.73,-4.83
1567068329123,5.1,-5.44,-6.48
1567068329143,3.14,-7.36,-4.75
1567068329163,0.5,-4.25,-2.11
1567068329183,-1.65,-1.23,-0.65
1567068329203,-3.03,0.38,0.04
1567068329223,-0.84,3.49,3.1
1567068329243,6.36,5.94,-4.1
1567068329263,-9.04,25.33,-11.04
1567068329283,3.53,22.26,-17.86
1567068329303,9.01,31.38,7.47
1567068329323,0.15,23.76,-1.11
1567068329343,0.54,20.88,-2.22
1567068329363,2.34,15.44,1.72
1567068329383,0.61,10.15,-2.07
1567068329403,0.42,6.67,0.42
1567068329423,-5.1,1.92,-0.19
1567068329443,-5.25,-2.45,-3.6
1567068329464,-3.68,-6.63,-5.79
1567068329485,-2.8,-7.32,-5.59
1567068329505,-0.57,-4.1,-2.8
1567068329525,1.65,-1.8,-2.57
1567068329545,2.38,-1.19,-0.04
1567068329566,-0.38,0.69,1.11
1567068329586,-3.53,6.74,-11.15
1567068329606,5.44,28.4,-7.55
1567068329626,-10.27,33.3,-9.7
1567068329646,-2.22,25.9,7.43
1567068329666,-1.95,23.03,-0.23
1567068329686,-2.07,19.66,-3.64
1567068329706,-1.26,16.98,-1
1567068329726,-1.42,11.42,-1.38
1567068329746,-1.11,7.89,-1.61
1567068329766,2.15,3.91,0.77
1567068329786,4.75,1.11,-1.8
1567068329806,5.4,-2.26,-3.91
1567068329826,6.21,-6.48,-5.82
1567068329846,2.8,-7.4,-5.63
1567068329866,-1.07,-4.52,-1.03
1567068329886,-3.68,-3.33,-2.07
1567068329906,-3.37,-0.46,0.38
1567068329926,0.61,1.99,2.03
1567068329946,6.21,6.17,-7.43
1567068329966,-8.32,32.57,-4.14
1567068329986,6.82,30.16,-19.16
1567068330006,8.35,33.38,3.18
1567068330026,1.53,25.14,4.71
1567068330046,0.57,20.42,-3.49
1567068330067,1,12.72,-0.96
1567068330087,0.34,8.05,-0.04
1567068330107,-2.49,4.37,1.69
1567068330128,-8.2,-1.03,-5.25
1567068330148,-5.36,-6.63,-7.28
1567068330168,-0.04,-8.28,-3.91
1567068330188,-0.38,-3.99,-0.96
1567068330208,0.61,-0.15,-0.96
1567068330228,2.8,-0.04,-2.87
1567068330248,1.84,-0.61,-1.84
1567068330268,-2.91,1.03,-0.8
1567068330288,0.31,8.47,-14.45
1567068330308,6.74,29.85,-7.66
1567068330328,-12.72,33.3,-3.95
1567068330348,-6.25,26.75,0
1567068330368,-1.99,21.8,1.95
1567068330388,-0.88,21.65,-2.61
1567068330408,-1.23,16.67,-1.84
1567068330428,-0.8,12.61,-1.26
1567068330448,-0.27,8.2,-3.22
1567068330468,2.53,5.36,-0.42
1567068330488,4.71,2.91,-0.08
1567068330508,5.59,-2.15,-3.41
1567068330528,5.48,-7.05,-6.82
1567068330548,1.99,-7.97,-5.59
1567068330568,-1,-5.33,-1.26
1567068330588,-2.95,-2.34,-1.95
1567068330608,-3.68,-1.23,-0.38
1567068330628,-0.27,1.99,2.26
1567068330648,4.29,7.09,-6.36
1567068330668,-6.55,29.85,-4.45
1567068330688,7.24,27.17,-20.12
1567068330709,5.29,29.35,6.44
1567068330729,1.19,22.49,1.19
1567068330749,2.41,21.31,-4.02
1567068330769,2.72,15.86,0.15
1567068330789,0.88,10.88,-2.11
1567068330810,0.08,6.55,0.57
1567068330831,-4.87,1.61,-0.57
1567068330851,-5.71,-4.02,-4.41
1567068330871,-4.25,-5.86,-6.28
1567068330891,-2.11,-6.9,-3.76
1567068330911,-1,-4.83,-2.76
1567068330931,1.3,-1.84,-1.34
1567068330951,3.1,-0.23,-1.8
1567068330971,1.8,0.77,0.96
1567068330991,-4.1,3.76,-1.76
1567068331011,-1.84,15.37,-11.73
1567068331031,-1.42,37.25,-20.12
1567068331051,-2.64,20.12,9.04
1567068331072,-5.25,28.74,-6.74
1567068331092,-2.07,18.97,1.15
1567068331112,-1.8,19.62,1.11
1567068331133,-2.91,15.52,-2.53
1567068331153,-1.03,10.31,-0.61
1567068331173,-0.19,5.48,-1
1567068331193,4.91,1.95,-0.73
1567068331213,7.36,-0.15,-2.95
1567068331233,5.71,-4.6,-5.48
1567068331253,3.45,-8.12,-6.59
1567068331273,-0.46,-7.93,-4.6
1567068331293,-2.76,-4.25,-1.61
1567068331313,-3.3,-2.3,-0.08
1567068331333,1.84,0.19,-2.99
1567068331353,-7.2,6.25,-13.76
1567068331373,-5.4,35.33,-2.22
1567068331393,12.42,34.37,-11.57
1567068331413,3.99,24.45,3.03
1567068331433,0.84,24.53,-2.84
1567068331453,1.57,20.69,-3.07
1567068331473,3.56,19.73,-1.3
1567068331493,3.68,13.37,-0.11
1567068331514,2.07,9.08,-1.03
1567068331534,-2.26,3.26,-0.19
1567068331554,-4.48,-1.15,-3.18
1567068331575,-5.4,-6.17,-4.83
1567068331595,-4.94,-8.43,-5.63
1567068331615,-2.76,-5.13,-2.61
1567068331635,-0.11,-1.34,-0.88
1567068331655,2.64,-0.08,-0.84
1567068331675,2.53,1.42,-1.8
1567068331695,-0.42,1.72,-0.84
1567068331716,-4.83,4.33,-8.7
1567068331736,6.97,15.79,-5.17
1567068331756,-1.57,30.5,-15.4
1567068331776,-5.02,22.95,5.06
1567068331796,-0.73,25.1,-2.03
1567068331816,-3.6,21.65,-1.92
1567068331836,-2.26,17.51,-0.19
1567068331856,-2.99,14.29,-2.45
1567068331876,-1.26,9.5,-2.99
1567068331896,-0.15,4.41,-2.3
1567068331916,2.34,3.91,-0.5
1567068331936,5.36,1.8,-0.57
1567068331957,6.4,-1.76,-4.79
1567068331977,3.07,-7.13,-6.55
1567068331997,0.04,-8.32,-4.33
1567068332017,-2.38,-5.06,-0.88
1567068332037,-4.18,-2.34,0.38
1567068332057,-1.99,-0.42,1.53
1567068332077,3.79,4.37,-4.41
1567068332097,-4.02,17.09,-8.55
1567068332117,1.34,35.33,-23.61
1567068332137,9.7,15.63,8.01
1567068332158,1.61,32.19,-6.17
1567068332178,2.22,20.35,-1.84
1567068332198,5.52,20.23,-0.08
1567068332218,4.33,15.79,-2.15
1567068332238,2.26,9.92,-1.8
1567068332258,-0.08,5.82,-2.03
1567068332278,-4.1,1.3,-2.34
1567068332298,-4.79,-1.92,-3.91
1567068332318,-4.64,-6.67,-5.44
1567068332338,-4.22,-7.59,-4.33
1567068332358,-2.95,-5.82,-4.14
1567068332378,0.04,-3.26,-1.88
1567068332398,2.34,-1.46,-0.31
1567068332418,0,0.84,1.42
1567068332438,-3.91,5.63,-8.74
1567068332458,4.68,19.08,-5.94
1567068332478,-2.61,31.19,-14.68
1567068332498,-3.1,21.19,5.94
1567068332518,-1.07,26.75,-4.87
1567068332538,-3.03,21.73,-2.49
1567068332558,-4.18,20.35,0.42
1567068332578,-3.68,16.25,-1.53
1567068332598,-2.64,12.11,-2.72
1567068332618,-1.49,7.09,-1.92
1567068332638,1.53,4.52,-0.42
1567068332658,5.48,1.15,-0.04
1567068332678,7.01,-3.45,-4.83
1567068332698,5.56,-6.86,-7.74
1567068332718,1.99,-8.01,-4.48
1567068332738,-1.38,-5.82,-1.38
1567068332758,-3.37,-3.37,-1.07
1567068332778,-2.64,-1.11,-0.04
1567068332798,1.65,2.26,-2.53
1567068332818,-4.02,10.04,-8.28
1567068332838,-0.38,37.63,-8.81
1567068332858,8.74,19.7,-1.03
1567068332878,2.49,28.82,-3.68
1567068332898,1.88,19.54,-2.68
1567068332919,3.56,22.38,-3.83
1567068332939,3.49,18.62,-2.38
1567068332960,1.69,12.61,-0.23
1567068332980,0.38,9.01,-1.92
1567068333000,-1.65,3.33,-1.23
1567068333021,-2.72,-1.53,-2.38
1567068333041,-4.06,-3.79,-3.83
1567068333062,-4.64,-5.71,-5.82
1567068333083,-2.68,-6.44,-5.82
1567068333103,0.15,-5.02,-2.34
1567068333123,2.61,-2.38,-1.65
1567068333143,2.49,0.34,0.84
1567068333163,-1.95,4.25,-2.15
1567068333183,2.95,18.09,-7.24
1567068333203,2.11,25.14,-12.03
1567068333223,-4.18,22.88,3.45
1567068333243,-2.95,28.32,-2.76
1567068333263,-4.06,20.19,-1.99
1567068333283,-3.91,21.08,-1.61
1567068333303,-3.26,17.13,-0.8
1567068333323,-1.95,13.34,-1.69
1567068333343,-0.84,8.2,-2.95
1567068333363,0.61,4.68,-1.15
1567068333383,4.33,2.41,-0.46
1567068333403,5.52,-1.49,-3.03
1567068333423,4.87,-5.1,-6.02
1567068333443,2.91,-6.82,-6.25
1567068333463,-0.04,-6.32,-3.18
1567068333483,-2.49,-3.83,-1.26
1567068333503,-3.22,-1.65,-0.19
1567068333523,0.08,1,-0.34
1567068333543,-0.19,6.9,-8.16
1567068333563,-5.02,23.68,-1.84
1567068333583,5.02,30.96,-19.62
1567068333604,5.94,21.57,2.95
1567068333624,2.18,28.66,-1.53
1567068333645,3.14,21.88,-2.64
1567068333665,3.45,19.62,-3.68
1567068333685,2.8,14.87,-0.88
1567068333706,1.03,8.85,-0.65
1567068333726,-1,5.1,-1.49
1567068333746,-2.22,-0.27,-2.45
1567068333766,-3.49,-4.14,-3.83
1567068333786,-4.1,-5.29,-5.33
1567068333806,-4.37,-5.9,-4.68
1567068333826,-1.57,-4.14,-2.38
1567068333846,0.54,-1.76,-1.23
1567068333866,1.92,0.15,-0.61
1567068333886,-0.69,2.03,-0.54
1567068333906,-1.84,7.05,-8.66
1567068333926,4.87,16.71,-5.44
1567068333946,-3.95,18.85,-9.35
1567068333966,-6.21,26.98,1.26
1567068333986,-0.46,27.55,-0.69
1567068334006,-2.68,22.11,-3.79
1567068334026,-3.18,21.11,-1.65
1567068334046,-2.87,17.4,-0.46
1567068334066,-3.18,12.19,-1.95
1567068334087,-1.3,8.35,-2.76
1567068334107,0,3.18,-0.96
1567068334127,3.26,1.07,-1.53
1567068334147,5.44,-2.26,-3.41
1567068334167,5.71,-4.98,-7.51
1567068334187,3.45,-6.74,-6.13
1567068334207,0.61,-4.25,-1.65
1567068334227,-2.07,-2.22,-0.84
1567068334247,-2.38,0.19,0.57
1567068334267,0.23,1.3,-0.54
1567068334287,-0.88,6.28,-9.01
1567068334307,-4.45,17.7,-0.8
1567068334327,3.53,30.62,-15.52
1567068334348,6.25,22.07,2.91
1567068334369,3.03,30.46,-1.26
1567068334390,2.68,20.81,-3.83
1567068334410,2.76,20.08,-3.91
1567068334431,1.49,13.6,-0.27
1567068334451,0.31,10.35,-1.07
1567068334471,-1.72,5.33,-1.57
1567068334491,-2.34,0.15,-1.46
1567068334511,-3.03,-2.61,-2.8
1567068334531,-3.64,-4.91,-5.36
1567068334551,-3.14,-6.71,-4.91
1567068334571,-1.07,-4.94,-3.53
1567068334591,0.92,-2.26,-1.38
1567068334611,2.41,-0.19,-0.77
1567068334631,0.38,2.26,1.3
1567068334651,-3.33,6.09,-3.33
1567068334671,2.15,16.75,-8.05
1567068334691,2.18,18.01,-14.71
1567068334711,-5.17,25.71,2.8
1567068334731,-1.65,27.13,-1.46
1567068334751,-3.22,19.89,-2.07
1567068334771,-3.3,20.19,-1.65
1567068334791,-2.45,17.13,-1.11
1567068334811,-2.49,13.3,-1.03
1567068334831,-1.84,8.12,-2.3
1567068334851,-0.23,5.94,-1.84
1567068334871,3.07,2.8,-0.65
1567068334891,5.06,0,-1.26
1567068334911,5.75,-3.26,-4.87
1567068334931,4.64,-6.02,-6.48
1567068334951,0.96,-6.05,-4.87
1567068334971,-1.49,-3.87,-2.22
1567068334991,-3.03,-2.38,-0.73
1567068335011,-0.34,0.61,0.65
1567068335031,1.69,4.45,-6.4
1567068335051,-7.2,16.48,-4.56
1567068335071,2.18,33.03,-18.13
1567068335091,9.31,17.74,8.43
1567068335111,2.07,32.38,-2.18
1567068335131,1,19.54,-3.37
1567068335151,2.87,21.65,-1.92
1567068335171,2.99,16.78,-1.03
1567068335191,1.38,10.31,-0.77
1567068335211,-0.23,7.4,-1.3
1567068335231,-1.92,2.72,-0.57
1567068335251,-2.84,-1.23,-2.8
1567068335271,-3.37,-3.49,-2.95
1567068335291,-4.06,-5.75,-6.36
1567068335311,-3.37,-6.05,-4.64
1567068335331,-1.23,-4.64,-2.61
1567068335353,2.15,-1.65,-0.5
1567068335373,2.53,0.27,0.65
1567068335393,-1.72,4.06,-4.37
1567068335413,2.26,13.45,-9.92
1567068335433,1.95,23.22,-12.88
1567068335453,-8.55,27.09,0.27
1567068335473,-2.26,25.52,-0.65
1567068335493,-3.64,21.19,-1.57
1567068335513,-3.3,19.47,-3.07
1567068335533,-3.1,17.36,-1.34
1567068335553,-2.11,13.11,-1.8
1567068335573,-1.15,8.85,-3.07
1567068335593,-0.61,5.36,-3.22
1567068335613,1.69,2.68,-1.19
1567068335633,3.99,0.38,-1.57
1567068335653,5.52,-3.33,-5.1
1567068335673,4.94,-5.86,-7.05
1567068335693,1.49,-6.48,-4.68
1567068335713,-0.77,-4.1,-1.03
1567068335733,-2.26,-1.99,0.15
1567068335753,1.38,1.19,-2.15
1567068335773,-3.07,7.97,-7.63
1567068335793,-4.1,29.81,-4.75
1567068335813,7.17,18.93,-8.05
1567068335833,4.87,24.53,-2.53
1567068335853,2.95,23.72,-1.03
1567068335873,1.88,21.04,-3.68
1567068335893,2.84,19.31,-2.53
1567068335913,2.22,14.29,-0.96
1567068335933,1.38,9.54,-1.57
1567068335953,-0.61,6.02,0.8
1567068335973,-2.18,0.96,-2.11
1567068335993,-3.26,-2.99,-4.37
1567068336013,-3.14,-5.59,-6.25
1567068336033,-2.84,-6.74,-5.33
1567068336053,-2.11,-4.22,-2.68
1567068336073,0.15,-1.61,-1.95
1567068336093,2.45,0.77,0.23
1567068336113,0.34,2.57,0.92
1567068336133,-1.72,8.43,-7.2
1567068336153,5.36,18.05,-9.5
1567068336173,-5.25,18.43,-8.16
1567068336193,-6.63,27.48,-1.49
1567068336214,-1.26,23.99,0.5
1567068336234,-2.95,20.04,-3.33
1567068336254,-2.07,19.01,-2.26
1567068336275,-2.53,15.6,-1.72
1567068336295,-1.26,11.46,-0.69
1567068336315,-1.03,7.82,-2.34
1567068336335,1.19,4.52,-1.03
1567068336355,4.14,1.72,-1.42
1567068336375,5.71,-2.64,-3.3
1567068336395,5.29,-5.94,-6.74
1567068336415,2.41,-6.44,-5.06
1567068336435,-0.11,-3.64,-2.3
1567068336455,-2.57,-2.72,-1.19
1567068336475,-0.92,0.23,0.15
1567068336495,1.46,4.64,-6.51
1567068336515,-5.86,15.94,-3.56
1567068336535,1.42,32.3,-18.01
1567068336555,8.78,15.71,10
1567068336575,3.37,30.73,-1.92
1567068336595,0.65,18.51,-5.29
1567068336616,2.34,21.27,-1.11
1567068336636,1.46,14.68,-1.53
1567068336656,1.49,9.73,-1.38
1567068336676,0.69,6.97,1.38
1567068336696,-1.07,2.64,-0.61
1567068336716,-3.76,-1.53,-3.68
1567068336736,-4.48,-4.25,-4.64
1567068336757,-3.83,-5.98,-5.4
1567068336777,-2.64,-5.25,-4.18
1567068336797,-0.73,-2.45,-1.46
1567068336817,1.65,0.57,-0.57
1567068336837,1.57,2.22,0.8
1567068336857,-2.15,4.52,-1.76
1567068336877,0.19,15.06,-8.78
1567068336897,1.03,17.82,-12.65
1567068336917,-6.78,29.85,2.76
1567068336937,-2.76,25.83,0.5
1567068336958,-3.6,20.19,-2.72
1567068336979,-2.99,18.59,-1.53
1567068336999,-2.3,16.06,-1.53
1567068337019,-1.76,12.11,-2.15
1567068337040,-0.69,8.47,-2.18
1567068337060,0.46,4.98,-0.92
1567068337080,2.22,2.26,-0.5
1567068337101,4.41,-1.38,-3.45
1567068337121,5.36,-4.91,-6.86
1567068337142,3.22,-6.28,-5.82
1567068337163,0.38,-4.83,-2.99
1567068337183,-1.99,-3.1,-0.88
1567068337203,-0.73,-0.96,-0.54
1567068337224,0,3.64,-8.81
1567068337245,-7.47,16.86,-2.64
1567068337265,3.91,34.95,-18.7
1567068337285,9.62,14.14,11.04
1567068337306,2.84,32.23,-3.76
1567068337326,1.65,18.05,-4.33
1567068337346,1.19,21.31,-3.95
1567068337366,1.72,16.06,-1.49
1567068337386,1.57,11.11,-0.57
1567068337406,0.54,7.78,0.42
1567068337426,-1.15,2.22,-0.77
1567068337446,-3.14,-1.88,-4.33
1567068337466,-3.45,-5.48,-4.98
1567068337486,-3.22,-7.13,-5.67
1567068337506,-2.87,-6.13,-4.25
1567068337526,-1,-2.26,-1.46
1567068337546,1.07,0.08,-1.15
1567068337566,1.65,2.18,0.61
1567068337586,-2.03,4.45,-4.1
1567068337606,0.15,14.18,-8.55
1567068337626,1.84,19.43,-11.3
1567068337646,-6.21,23.38,3.6
